uuid,test_id,test_name,device,date,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object2_name,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,correct,count_rewards
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,30,2024-11-13T18:47:34.725Z,0,3,Nivel 2,3,10,2,esp2020-adentro,esp2020-afuera,319,esp2020-afuera,CENTER_RIGHT,esp2020-afuera,CENTER_RIGHT,2589,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,31,2024-11-13T18:47:44.976Z,0,3,Nivel 2,3,11,2,esp2020-gorro,esp2020-bolso,219,esp2020-bolso,CENTER_RIGHT,esp2020-bolso,CENTER_RIGHT,1652,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,32,2024-11-13T18:47:54.144Z,0,3,Nivel 2,3,12,2,esp2020-llavero,esp2020-cordon,154,esp2020-llavero,CENTER_LEFT,esp2020-llavero,CENTER_LEFT,1390,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,33,2024-11-13T18:48:03.027Z,0,3,Nivel 2,3,13,2,esp2020-clavar,esp2020-recolectar,1004,esp2020-recolectar,CENTER_RIGHT,esp2020-recolectar,CENTER_RIGHT,3450,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,34,2024-11-13T18:48:14.810Z,0,3,Nivel 2,3,14,2,esp2020-separar,esp2020-juntar,367,esp2020-separar,CENTER_LEFT,esp2020-separar,CENTER_LEFT,9372,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,35,2024-11-13T18:48:31.875Z,0,3,Nivel 2,3,15,2,esp2020-inflar,esp2020-repartir,65,esp2020-inflar,CENTER_LEFT,esp2020-repartir,CENTER_RIGHT,4520,0,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,36,2024-11-13T18:48:43.789Z,0,3,Nivel 2,3,16,2,esp2020-sorprendida,esp2020-iluminada,1468,esp2020-iluminada,CENTER_RIGHT,esp2020-iluminada,CENTER_RIGHT,3341,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,37,2024-11-13T18:48:57.425Z,0,4,Nivel 3,4,1,2,esp2020-hombro,esp2020-talon,151,esp2020-talon,CENTER_RIGHT,esp2020-talon,CENTER_RIGHT,3817,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,38,2024-11-13T18:49:08.713Z,0,4,Nivel 3,4,2,2,esp2020-medico,esp2020-musico,387,esp2020-musico,CENTER_RIGHT,esp2020-musico,CENTER_RIGHT,1457,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,39,2024-11-13T18:49:17.878Z,0,4,Nivel 3,4,3,2,esp2020-yaguarete,esp2020-canguro,238,esp2020-canguro,CENTER_RIGHT,esp2020-canguro,CENTER_RIGHT,1350,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,40,2024-11-13T18:49:26.744Z,0,4,Nivel 3,4,4,2,esp2020-vibora,esp2020-tortuga,317,esp2020-tortuga,CENTER_RIGHT,esp2020-tortuga,CENTER_RIGHT,1267,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,41,2024-11-13T18:49:35.643Z,0,4,Nivel 3,4,5,2,esp2020-colectivo,esp2020-tren,335,esp2020-tren,CENTER_RIGHT,esp2020-tren,CENTER_RIGHT,1550,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,42,2024-11-13T18:49:44.809Z,0,4,Nivel 3,4,6,2,esp2020-regar,esp2020-vender,1217,esp2020-vender,CENTER_RIGHT,esp2020-vender,CENTER_RIGHT,2340,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,43,2024-11-13T18:49:55.693Z,0,4,Nivel 3,4,7,2,esp2020-boca,esp2020-oreja,553,esp2020-oreja,CENTER_RIGHT,esp2020-oreja,CENTER_RIGHT,2315,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,44,2024-11-13T18:50:05.910Z,0,4,Nivel 3,4,8,2,esp2020-barrer,esp2020-sonreir,220,esp2020-barrer,CENTER_LEFT,esp2020-barrer,CENTER_LEFT,2296,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,45,2024-11-13T18:50:15.745Z,0,4,Nivel 3,4,9,2,esp2020-mariposa,esp2020-gallina,134,esp2020-mariposa,CENTER_LEFT,esp2020-mariposa,CENTER_LEFT,1532,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,46,2024-11-13T18:50:24.726Z,0,4,Nivel 3,4,10,2,esp2020-rojo,esp2020-amarillo,150,esp2020-rojo,CENTER_LEFT,esp2020-rojo,CENTER_LEFT,1520,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,47,2024-11-13T18:50:33.692Z,0,4,Nivel 3,4,11,2,esp2020-ave,esp2020-insecto,204,esp2020-insecto,CENTER_RIGHT,esp2020-insecto,CENTER_RIGHT,2277,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,48,2024-11-13T18:50:43.444Z,0,4,Nivel 3,4,12,2,esp2020-jugar,esp2020-dormir,350,esp2020-jugar,CENTER_LEFT,esp2020-jugar,CENTER_LEFT,1625,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,49,2024-11-13T18:50:52.725Z,0,4,Nivel 3,4,13,2,esp2020-nadar,esp2020-atajar,354,esp2020-atajar,CENTER_RIGHT,esp2020-atajar,CENTER_RIGHT,1652,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,50,2024-11-13T18:51:02.026Z,0,4,Nivel 3,4,14,2,esp2020-peinarse,esp2020-reirse,971,esp2020-peinarse,CENTER_LEFT,esp2020-peinarse,CENTER_LEFT,2767,1,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,51,2024-11-13T18:51:13.109Z,0,4,Nivel 3,4,15,2,esp2020-volver,esp2020-cruzar,168,esp2020-volver,CENTER_LEFT,esp2020-cruzar,CENTER_RIGHT,2096,0,4
79DADBD75D394B13AB3A88F3A78EE0DE,6656-0046,esp2020-A,6656,2024-11-13,2024-11-13T18:42:21.000Z,2024-11-13T18:51:34.000Z,52,2024-11-13T18:51:22.645Z,0,4,Nivel 3,4,16,2,esp2020-lleno,esp2020-vacio,134,esp2020-vacio,CENTER_RIGHT,esp2020-lleno,CENTER_LEFT,1799,0,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,1,2024-11-13T18:53:10.677Z,0,1,entrenamiento,1,1,2,esp2020-perro,esp2020-gato,3178,esp2020-perro,CENTER_LEFT,esp2020-perro,CENTER_LEFT,2006,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,2,2024-11-13T18:53:23.342Z,0,1,entrenamiento,1,2,2,esp2020-pisar,esp2020-patear,602,esp2020-patear,CENTER_RIGHT,esp2020-patear,CENTER_RIGHT,1348,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,3,2024-11-13T18:53:32.587Z,0,1,entrenamiento,1,3,2,esp2020-comer,esp2020-tirar,392,esp2020-tirar,CENTER_RIGHT,esp2020-tirar,CENTER_RIGHT,1505,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,4,2024-11-13T18:53:41.802Z,0,1,entrenamiento,1,4,2,esp2020-cabeza,esp2020-mano,272,esp2020-cabeza,CENTER_LEFT,esp2020-cabeza,CENTER_LEFT,1455,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,5,2024-11-13T18:53:55.218Z,0,2,Nivel 1,2,1,2,esp2020-lana,esp2020-aguja,526,esp2020-lana,CENTER_LEFT,esp2020-lana,CENTER_LEFT,1314,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,6,2024-11-13T18:54:04.318Z,0,2,Nivel 1,2,2,2,esp2020-raiz,esp2020-paja,461,esp2020-paja,CENTER_RIGHT,esp2020-raiz,CENTER_LEFT,1386,0,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,7,2024-11-13T18:54:13.453Z,0,2,Nivel 1,2,3,2,esp2020-serrucho,esp2020-tornillo,471,esp2020-tornillo,CENTER_RIGHT,esp2020-tornillo,CENTER_RIGHT,2003,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,8,2024-11-13T18:54:23.264Z,0,2,Nivel 1,2,4,2,esp2020-zapatilla,esp2020-remera,277,esp2020-remera,CENTER_RIGHT,esp2020-remera,CENTER_RIGHT,1772,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,9,2024-11-13T18:54:32.656Z,0,2,Nivel 1,2,5,2,esp2020-sucio,esp2020-limpio,885,esp2020-sucio,CENTER_LEFT,esp2020-sucio,CENTER_LEFT,1709,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,10,2024-11-13T18:54:42.519Z,0,2,Nivel 1,2,6,2,esp2020-mezclar,esp2020-podar,288,esp2020-mezclar,CENTER_LEFT,esp2020-mezclar,CENTER_LEFT,1917,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,11,2024-11-13T18:54:52.051Z,0,2,Nivel 1,2,7,2,esp2020-avion,esp2020-barco,1412,esp2020-avion,CENTER_LEFT,esp2020-avion,CENTER_LEFT,1559,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,12,2024-11-13T18:55:02.319Z,0,2,Nivel 1,2,8,2,esp2020-lavar,esp2020-tocar,235,esp2020-tocar,CENTER_RIGHT,esp2020-tocar,CENTER_RIGHT,1731,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,13,2024-11-13T18:55:11.585Z,0,2,Nivel 1,2,9,2,esp2020-casa,esp2020-cama,163,esp2020-casa,CENTER_LEFT,esp2020-casa,CENTER_LEFT,2351,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,14,2024-11-13T18:55:21.385Z,0,2,Nivel 1,2,10,2,esp2020-contento,esp2020-triste,270,esp2020-contento,CENTER_LEFT,esp2020-triste,CENTER_RIGHT,2640,0,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,15,2024-11-13T18:55:31.570Z,0,2,Nivel 1,2,11,2,esp2020-nido,esp2020-canasto,273,esp2020-canasto,CENTER_RIGHT,esp2020-canasto,CENTER_RIGHT,2144,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,16,2024-11-13T18:55:41.300Z,0,2,Nivel 1,2,12,2,esp2020-torre,esp2020-construccion,439,esp2020-construccion,CENTER_RIGHT,esp2020-construccion,CENTER_RIGHT,1744,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,17,2024-11-13T18:55:50.768Z,0,2,Nivel 1,2,13,2,esp2020-abeja,esp2020-arania,390,esp2020-arania,CENTER_RIGHT,esp2020-arania,CENTER_RIGHT,1275,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,18,2024-11-13T18:55:59.752Z,0,2,Nivel 1,2,14,2,esp2020-soplar,esp2020-pelar,368,esp2020-soplar,CENTER_LEFT,esp2020-soplar,CENTER_LEFT,2378,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,19,2024-11-13T18:56:09.802Z,0,2,Nivel 1,2,15,2,esp2020-cooperar,esp2020-discutir,369,esp2020-cooperar,CENTER_LEFT,esp2020-discutir,CENTER_RIGHT,2697,0,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,20,2024-11-13T18:56:20.134Z,0,2,Nivel 1,2,16,2,esp2020-viejo,esp2020-joven,203,esp2020-joven,CENTER_RIGHT,esp2020-joven,CENTER_RIGHT,3939,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,21,2024-11-13T18:56:32.740Z,0,3,Nivel 2,3,1,2,esp2020-tallo,esp2020-arbusto,135,esp2020-arbusto,CENTER_RIGHT,esp2020-arbusto,CENTER_RIGHT,2704,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,22,2024-11-13T18:56:42.898Z,0,3,Nivel 2,3,2,2,esp2020-aguila,esp2020-pinguino,271,esp2020-aguila,CENTER_LEFT,esp2020-aguila,CENTER_LEFT,1873,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,23,2024-11-13T18:56:52.351Z,0,3,Nivel 2,3,3,2,esp2020-rio,esp2020-camino,2021,esp2020-rio,CENTER_LEFT,esp2020-rio,CENTER_LEFT,1639,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,24,2024-11-13T18:57:03.383Z,0,3,Nivel 2,3,4,2,esp2020-canilla,esp2020-vela,172,esp2020-canilla,CENTER_LEFT,esp2020-canilla,CENTER_LEFT,1792,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,25,2024-11-13T18:57:12.679Z,0,3,Nivel 2,3,5,2,esp2020-arrancar,esp2020-atar,220,esp2020-atar,CENTER_RIGHT,esp2020-arrancar,CENTER_LEFT,4020,0,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,26,2024-11-13T18:57:24.184Z,0,3,Nivel 2,3,6,2,esp2020-atrapar,esp2020-pescar,321,esp2020-atrapar,CENTER_LEFT,esp2020-atrapar,CENTER_LEFT,2561,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,27,2024-11-13T18:57:34.385Z,0,3,Nivel 2,3,7,2,esp2020-carretilla,esp2020-bicicleta,520,esp2020-carretilla,CENTER_LEFT,esp2020-carretilla,CENTER_LEFT,1542,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,28,2024-11-13T18:57:43.738Z,0,3,Nivel 2,3,8,2,esp2020-abrir,esp2020-romper,372,esp2020-abrir,CENTER_LEFT,esp2020-abrir,CENTER_LEFT,2667,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,29,2024-11-13T18:57:54.067Z,0,3,Nivel 2,3,9,2,esp2020-caballo,esp2020-loro,267,esp2020-loro,CENTER_RIGHT,esp2020-loro,CENTER_RIGHT,1631,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,30,2024-11-13T18:58:03.267Z,0,3,Nivel 2,3,10,2,esp2020-adentro,esp2020-afuera,240,esp2020-afuera,CENTER_RIGHT,esp2020-afuera,CENTER_RIGHT,2601,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,31,2024-11-13T18:58:13.449Z,0,3,Nivel 2,3,11,2,esp2020-gorro,esp2020-bolso,217,esp2020-bolso,CENTER_RIGHT,esp2020-bolso,CENTER_RIGHT,2261,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,32,2024-11-13T18:58:23.234Z,0,3,Nivel 2,3,12,2,esp2020-llavero,esp2020-cordon,538,esp2020-llavero,CENTER_LEFT,esp2020-llavero,CENTER_LEFT,2443,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,33,2024-11-13T18:58:33.484Z,0,3,Nivel 2,3,13,2,esp2020-clavar,esp2020-recolectar,50,esp2020-recolectar,CENTER_RIGHT,esp2020-recolectar,CENTER_RIGHT,2144,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,34,2024-11-13T18:58:42.953Z,0,3,Nivel 2,3,14,2,esp2020-separar,esp2020-juntar,152,esp2020-separar,CENTER_LEFT,esp2020-juntar,CENTER_RIGHT,4157,0,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,35,2024-11-13T18:58:54.536Z,0,3,Nivel 2,3,15,2,esp2020-inflar,esp2020-repartir,2721,esp2020-inflar,CENTER_LEFT,esp2020-inflar,CENTER_LEFT,3260,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,36,2024-11-13T18:59:07.835Z,0,3,Nivel 2,3,16,2,esp2020-sorprendida,esp2020-iluminada,320,esp2020-iluminada,CENTER_RIGHT,esp2020-iluminada,CENTER_RIGHT,1225,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,37,2024-11-13T18:59:18.050Z,0,4,Nivel 3,4,1,2,esp2020-hombro,esp2020-talon,456,esp2020-talon,CENTER_RIGHT,esp2020-talon,CENTER_RIGHT,2673,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,38,2024-11-13T18:59:28.486Z,0,4,Nivel 3,4,2,2,esp2020-medico,esp2020-musico,66,esp2020-musico,CENTER_RIGHT,esp2020-musico,CENTER_RIGHT,1888,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,39,2024-11-13T18:59:37.752Z,0,4,Nivel 3,4,3,2,esp2020-yaguarete,esp2020-canguro,83,esp2020-canguro,CENTER_RIGHT,esp2020-canguro,CENTER_RIGHT,1446,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,40,2024-11-13T18:59:46.597Z,0,4,Nivel 3,4,4,2,esp2020-vibora,esp2020-tortuga,173,esp2020-tortuga,CENTER_RIGHT,esp2020-tortuga,CENTER_RIGHT,1264,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,41,2024-11-13T18:59:55.337Z,0,4,Nivel 3,4,5,2,esp2020-colectivo,esp2020-tren,51,esp2020-tren,CENTER_RIGHT,esp2020-tren,CENTER_RIGHT,1179,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,42,2024-11-13T19:00:03.884Z,0,4,Nivel 3,4,6,2,esp2020-regar,esp2020-vender,117,esp2020-vender,CENTER_RIGHT,esp2020-vender,CENTER_RIGHT,2287,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,43,2024-11-13T19:00:13.586Z,0,4,Nivel 3,4,7,2,esp2020-boca,esp2020-oreja,256,esp2020-oreja,CENTER_RIGHT,esp2020-oreja,CENTER_RIGHT,1286,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,44,2024-11-13T19:00:22.418Z,0,4,Nivel 3,4,8,2,esp2020-barrer,esp2020-sonreir,471,esp2020-barrer,CENTER_LEFT,esp2020-barrer,CENTER_LEFT,2278,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,45,2024-11-13T19:00:32.469Z,0,4,Nivel 3,4,9,2,esp2020-mariposa,esp2020-gallina,870,esp2020-mariposa,CENTER_LEFT,esp2020-mariposa,CENTER_LEFT,1526,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,46,2024-11-13T19:00:42.183Z,0,4,Nivel 3,4,10,2,esp2020-rojo,esp2020-amarillo,803,esp2020-rojo,CENTER_LEFT,esp2020-rojo,CENTER_LEFT,1524,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,47,2024-11-13T19:00:51.871Z,0,4,Nivel 3,4,11,2,esp2020-ave,esp2020-insecto,170,esp2020-insecto,CENTER_RIGHT,esp2020-insecto,CENTER_RIGHT,2103,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,48,2024-11-13T19:01:01.436Z,0,4,Nivel 3,4,12,2,esp2020-jugar,esp2020-dormir,223,esp2020-jugar,CENTER_LEFT,esp2020-jugar,CENTER_LEFT,1893,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,49,2024-11-13T19:01:10.884Z,0,4,Nivel 3,4,13,2,esp2020-nadar,esp2020-atajar,172,esp2020-atajar,CENTER_RIGHT,esp2020-atajar,CENTER_RIGHT,4218,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,50,2024-11-13T19:01:22.551Z,0,4,Nivel 3,4,14,2,esp2020-peinarse,esp2020-reirse,138,esp2020-peinarse,CENTER_LEFT,esp2020-peinarse,CENTER_LEFT,2096,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,51,2024-11-13T19:01:32.119Z,0,4,Nivel 3,4,15,2,esp2020-volver,esp2020-cruzar,51,esp2020-volver,CENTER_LEFT,esp2020-volver,CENTER_LEFT,2915,1,4
7298A8057E804B8B8BE3C499CCE991FA,6656-0048,esp2020-A,6656,2024-11-13,2024-11-13T18:53:10.000Z,2024-11-13T19:01:58.000Z,52,2024-11-13T19:01:42.401Z,0,4,Nivel 3,4,16,2,esp2020-lleno,esp2020-vacio,70,esp2020-vacio,CENTER_RIGHT,esp2020-vacio,CENTER_RIGHT,6629,1,4
